276.9811,212.8596,-73.90673
274.1699,226.5008,-66.53743
239.4895,227.754,-66.51424
235.2223,229.4754,-68.50347
233.4947,230.2269,-68.14625
423.193,180.087,218.206
416.9937,177.055,215.8518
400.949,173.9451,213.2084
375.4558,173.3316,213.4828
356.2722,172.2369,213.51
