energy,makespan
174342470,3507.14223
174342470,3507.14223
174342470,3507.14223
174342470,3507.14223
174342470,3507.14223
174342470,3507.14223
174342470,3507.14223
174342470,3507.14223
174342470,3507.14223
174342470,3507.14223
174872575.3,3452.520607
175444386.7,3394.976964
175444386.7,3394.976964
175444386.7,3394.976964
176054369.4,3334.455
176094807.7,3330.470977
176094807.7,3330.470977
176094807.7,3330.470977
176110761.1,3328.933078
176834702.7,3259.948119
176834702.7,3259.948119
176834702.7,3259.948119
176834702.7,3259.948119
176834702.7,3259.948119
177397223.3,3208.214771
177397223.3,3208.214771
177397223.3,3208.214771
177397223.3,3208.214771
177819846.6,3171.731203
177819846.6,3171.731203
177819846.6,3171.731203
177819846.6,3171.731203
178226891.7,3138.325
178226891.7,3138.325
178226891.7,3138.325
178226891.7,3138.325
178226891.7,3138.325
178226891.7,3138.325
178374409,3126.692013
178374409,3126.692013
178374409,3126.692013
178374409,3126.692013
178374409,3126.692013
178374409,3126.692013
178417087.9,3123.809874
178417087.9,3123.809874
178417087.9,3123.809874
178417087.9,3123.809874
178417087.9,3123.809874
178417087.9,3123.809874
178417087.9,3123.809874
178417087.9,3123.809874
179048850.3,3086.78913
179048850.3,3086.78913
179048850.3,3086.78913
179048850.3,3086.78913
179048850.3,3086.78913
179048850.3,3086.78913
179048850.3,3086.78913
179372539,3068.859833
179372539,3068.859833
179372539,3068.859833
179372539,3068.859833
179372539,3068.859833
180402680.9,3013.76568
180402680.9,3013.76568
181065003.4,2979.64798
181065003.4,2979.64798
181065003.4,2979.64798
181065003.4,2979.64798
181065003.4,2979.64798
181065003.4,2979.64798
181065003.4,2979.64798
181065003.4,2979.64798
182499392.4,2911.571316
182499392.4,2911.571316
182499392.4,2911.571316
182499392.4,2911.571316
182499392.4,2911.571316
182499392.4,2911.571316
182499392.4,2911.571316
183705831.9,2861.052408
183813773.9,2856.601288
183813773.9,2856.601288
183813773.9,2856.601288
183813773.9,2856.601288
183813773.9,2856.601288
183813773.9,2856.601288
183813773.9,2856.601288
183813773.9,2856.601288
183813773.9,2856.601288
183815106.3,2856.557785
183815106.3,2856.557785
183815106.3,2856.557785
183815106.3,2856.557785
183815106.3,2856.557785
183815106.3,2856.557785
183815106.3,2856.557785
183815106.3,2856.557785
183815106.3,2856.557785
183815106.3,2856.557785
183844852.2,2855.7675
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183977623.3,2852.29467
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
183983490.8,2852.229411
184442613.7,2850.472293
184442613.7,2850.472293
184442613.7,2850.472293
184442613.7,2850.472293
184442613.7,2850.472293
184442613.7,2850.472293
189643785.8,2838.323964
189643785.8,2838.323964
189825695.1,2837.966413
189825695.1,2837.966413
189825695.1,2837.966413
189826651.5,2837.965315
189826651.5,2837.965315
191836264,2836.707904
192117030.8,2836.595179
192117030.8,2836.595179
192117030.8,2836.595179
