22.2331,22.63056,-382.801
43.44407,45.26112,-347.7672
70.4718,67.89168,-312.7334
99.4998,90.52223,-277.6996
130.6921,113.1528,-242.6658
162.6537,135.7834,-207.6321
190.9432,158.4139,-172.5983
224.3987,181.0445,-137.5645
255.7246,203.675,-102.5307
297.6675,226.3056,-67.49697
