0,0,0,46,56,98,104,63,73
0,0,0,0,0,51,51,37,41
0,0,72,69,76,67,74,76,86
0,0,26,28,27,25,0,28,26
0,0,0,72,82,110,141,110,125
0,0,0,0,0,221,0,155,154
0,0,0,0,0,210,0,0,0
0,0,0,0,0,220,0,0,220
0,0,0,0,0,0,0,219,21
0,0,0,0,0,122,0,0,48
0,0,0,100,79,0,117,52,32
0,0,0,47,43,0,68,56,56
0,0,0,0,0,0,0,0,110
0,0,120,0,0,0,0,0,0
0,0,0,0,0,620,0,0,0
0,0,0,0,0,0,160,0,0
0,0,0,0,0,0,0,182,8
0,0,0,0,0,0,290,0,0
0,0,0,0,384,0,0,166,0
0,0,0,185,11,0,28,15,141
0,0,0,0,0,292,18,0,0
0,0,0,0,47,65,61,50,57
0,0,0,66,69,0,100,69,116
0,509,0,21,0,93,0,28,29
0,0,0,0,0,96,131,64,69
0,0,0,0,0,0,0,0,750
0,0,0,0,0,0,0,0,210
0,0,0,0,0,0,0,590,0
0,0,0,0,0,190,0,0,0
0,0,0,0,0,0,610,0,0
