0,0,0,0,84,149,0,96,111
0,0,0,0,0,23,121,17,19
0,0,96,98,101,0,0,106,119
0,0,31,34,31,0,0,32,32
0,0,0,0,0,473,0,78,89
0,0,0,0,0,530,0,0,0
0,0,0,0,0,210,0,0,0
0,0,0,0,0,440,0,0,0
0,0,0,0,0,0,0,0,240
0,0,0,0,0,170,0,0,0
0,0,0,0,0,0,253,127,0
0,0,0,0,0,0,0,81,189
0,0,0,0,0,0,0,0,110
0,0,120,0,0,0,0,0,0
0,0,0,0,0,468,0,0,152
0,0,0,0,0,0,160,0,0
0,0,0,0,0,0,0,190,0
0,0,0,0,0,0,290,0,0
0,0,0,0,550,0,0,0,0
0,0,0,0,0,0,0,235,145
0,0,0,0,0,0,310,0,0
0,0,0,0,0,0,280,0,0
0,0,0,0,0,0,0,0,420
0,0,0,0,0,364,0,233,83
0,0,0,0,0,360,0,0,0
0,0,0,0,0,0,0,0,750
0,0,0,0,0,0,0,0,210
0,0,0,0,0,0,0,590,0
0,0,0,0,0,190,0,0,0
0,0,0,0,0,0,610,0,0
