0,0,0,0,0,183,0,119,138
0,0,0,0,0,71,0,51,58
0,0,0,0,171,0,0,165,184
0,0,160,0,0,0,0,0,0
0,0,0,0,0,0,0,301,339
0,0,0,0,0,530,0,0,0
0,0,0,0,0,210,0,0,0
0,0,0,0,0,440,0,0,0
0,0,0,0,0,0,0,102,138
0,0,0,0,0,170,0,0,0
0,0,0,0,0,0,334,46,0
0,0,0,0,0,0,0,112,158
0,0,0,0,0,0,0,0,110
0,0,120,0,0,0,0,0,0
0,0,0,0,0,620,0,0,0
0,0,0,0,0,0,160,0,0
0,0,0,0,0,0,0,181,9
0,0,0,0,0,0,290,0,0
0,0,0,0,550,0,0,0,0
0,0,0,0,0,0,0,171,209
0,0,0,0,0,0,310,0,0
0,0,0,0,0,0,280,0,0
0,0,0,0,0,0,0,0,420
0,0,0,0,0,0,0,412,268
0,0,0,0,0,360,0,0,0
0,0,0,0,0,0,0,0,750
0,0,0,0,0,0,0,0,210
0,0,0,0,0,0,0,590,0
0,0,0,0,0,190,0,0,0
0,0,0,0,0,0,610,0,0
